date,parent,child
2020-06-16 8:43:14,1003,6457
2020-06-16 8:43:34,10036,463930
2020-06-16 8:43:54,10036,463931
2020-06-16 8:44:15,10036,463932
2020-06-16 8:44:35,10036,464039
2020-06-16 8:44:55,10036,464095
2020-06-16 8:45:15,10036,464096
2020-06-16 8:45:35,10036,464097
2020-06-16 8:45:56,10036,464099
2020-06-16 8:46:16,1003,66213
2020-06-16 8:46:36,1003,67236
2020-06-16 8:46:56,1003,67237
2020-06-16 8:47:17,1003,67238
2020-06-16 8:47:37,1003,67239
2020-06-16 8:47:57,1003,67240
2020-06-16 8:48:17,1003,67241
2020-06-16 8:48:37,1003,67242
2020-06-16 8:48:58,1003,67243
2020-06-16 8:49:18,1003,67244
2020-06-16 8:49:38,1003,67245
2020-06-16 8:49:58,1003,67246
2020-06-16 8:50:18,1003,67247
2020-06-16 8:50:39,1003,67248
2020-06-16 8:50:59,1003,67249
2020-06-16 8:51:19,1003,67250
2020-06-16 8:51:39,1003,67251
2020-06-16 8:51:59,1003,67252
2020-06-16 8:52:20,1003,67253
2020-06-16 8:52:40,1003,67254
2020-06-16 8:53:00,1003,67255
2020-06-16 8:53:20,1003,67256
2020-06-16 8:53:40,1003,67257
2020-06-16 8:54:01,1003,67258
2020-06-16 8:54:21,1003,67259
2020-06-16 8:54:41,1003,67260
2020-06-16 8:55:01,1003,67261
2020-06-16 8:55:21,1003,67262
2020-06-16 8:55:42,1003,67263
2020-06-16 8:56:02,1003,67264
2020-06-16 8:56:22,1003,67265
2020-06-16 8:56:42,1003,67266
2020-06-16 8:57:02,1003,67267
2020-06-16 8:57:23,1003,67268
2020-06-16 8:57:43,1003,67269
2020-06-16 8:58:03,1003,67270
2020-06-16 8:58:23,1003,67271
2020-06-16 8:58:43,1003,67272
2020-06-16 8:59:04,1003,67273
2020-06-16 8:59:24,1003,67274
2020-06-16 8:59:44,1003,67275
2020-06-16 9:00:04,1003,67276
2020-06-16 9:00:25,1003,67277
2020-06-16 9:00:45,1003,67278
2020-06-16 9:01:05,1003,67279
2020-06-16 9:01:25,1003,67280
2020-06-16 9:01:45,1003,67281
2020-06-16 9:02:06,1003,67282
2020-06-16 9:02:26,1003,67283
2020-06-16 9:02:46,1003,67284
2020-06-16 9:03:06,1003,67285
2020-06-16 9:03:26,1003,67286
2020-06-16 9:03:47,1003,67287
2020-06-16 9:04:07,1003,67288
2020-06-16 9:04:27,1003,67289
2020-06-16 9:04:47,1003,67290
2020-06-16 9:05:07,1003,67291
2020-06-16 9:05:28,1003,67292
2020-06-16 9:05:48,1003,67293
2020-06-16 9:06:08,1003,67294
2020-06-16 9:06:28,1003,67295
2020-06-16 9:06:48,1003,67296
2020-06-16 9:07:09,1003,67297
2020-06-16 9:07:29,1003,67298
2020-06-16 9:07:49,1003,67299
2020-06-16 9:08:09,1003,67300
2020-06-16 9:08:29,1003,67301
2020-06-16 9:08:50,1003,67302
2020-06-16 9:09:10,1003,67303
2020-06-16 9:09:30,1003,67304
2020-06-16 9:09:50,1003,67305
2020-06-16 9:10:10,1003,67306
2020-06-16 9:10:31,1003,67307
2020-06-16 9:10:51,1003,67308
2020-06-16 9:11:11,1003,67309
2020-06-16 9:11:31,1003,67310
2020-06-16 9:11:51,1003,67311
2020-06-16 9:12:12,1003,67312
2020-06-16 9:12:32,1003,67313
2020-06-16 9:12:52,1003,67314
2020-06-16 9:13:12,1003,67315
2020-06-16 9:13:33,1003,67316
2020-06-16 9:13:53,1003,67317
2020-06-16 9:14:13,1003,67318
2020-06-16 9:14:33,1003,67319
2020-06-16 9:14:53,1003,67320
2020-06-16 9:15:14,1003,67321
2020-06-16 9:15:34,1003,67322
2020-06-16 9:15:54,1003,67323
2020-06-16 9:16:14,1003,67324
2020-06-16 9:16:34,1003,67325
2020-06-16 9:16:55,1003,67326
2020-06-16 9:17:15,1003,67327
2020-06-16 9:17:35,1003,67328
2020-06-16 9:17:55,1003,67329
2020-06-16 9:18:15,1003,67330
2020-06-16 9:18:36,1003,67331
2020-06-16 9:18:56,1003,67332
2020-06-16 9:19:16,1003,67333
2020-06-16 9:19:36,1003,67334
2020-06-16 9:19:56,1003,67335
2020-06-16 9:20:17,1003,67336
2020-06-16 9:20:37,1003,67337
2020-06-16 9:20:57,1003,67338
2020-06-16 9:21:17,1003,6793
2020-06-16 9:21:37,10036,95502
2020-06-16 9:21:58,10037,10059
2020-06-16 9:22:18,10037,10063
2020-06-16 9:22:38,10037,10064
2020-06-16 9:22:58,10037,105
2020-06-16 9:23:18,10037,134588
2020-06-16 9:23:39,10037,275061
2020-06-16 9:23:59,10037,293166
2020-06-16 9:24:19,10037,410088
2020-06-16 9:24:39,10037,463931
2020-06-16 9:24:59,10037,464102
2020-06-16 9:25:20,10037,464103
2020-06-16 9:25:40,10037,464104
2020-06-16 9:26:00,10037,464105
2020-06-16 9:26:20,10037,464106
2020-06-16 9:26:40,10037,464107
2020-06-16 9:27:01,10037,464108
2020-06-16 9:27:21,10037,464109
2020-06-16 9:27:41,10037,464110
2020-06-16 9:28:01,10037,464111
2020-06-16 9:28:22,10037,464112
2020-06-16 9:28:42,10037,7949
2020-06-16 9:29:02,10038,10023
2020-06-16 9:29:22,10038,105
2020-06-16 9:29:42,10038,464084
2020-06-16 9:30:03,10038,47135
2020-06-16 9:30:23,10038,7299
2020-06-16 9:30:43,10039,105
2020-06-16 9:31:03,10039,12852
2020-06-16 9:31:23,10039,14289
2020-06-16 9:31:44,10039,19569
2020-06-16 9:32:04,10039,20847
2020-06-16 9:32:24,10039,222769
2020-06-16 9:32:44,10039,22558
2020-06-16 9:33:04,10039,270916
2020-06-16 9:33:25,10039,272556
2020-06-16 9:33:45,10039,30681
2020-06-16 9:34:05,10039,314918
2020-06-16 9:34:25,10039,32625
2020-06-16 9:34:45,10039,3450
2020-06-16 9:35:06,10039,3516
2020-06-16 9:35:26,10039,36838
2020-06-16 9:35:46,10039,382833
2020-06-16 9:36:06,10039,39897
2020-06-16 9:36:26,10039,40350
2020-06-16 9:36:47,10039,41541
2020-06-16 9:37:07,10039,42870
2020-06-16 9:37:27,10039,4511
2020-06-16 9:37:47,10039,464169
2020-06-16 9:38:07,10039,464170
2020-06-16 9:38:28,10039,464171
2020-06-16 9:38:48,10039,464172
2020-06-16 9:39:08,10039,464173
2020-06-16 9:39:28,10039,464174
2020-06-16 9:39:48,10039,464175
2020-06-16 9:40:09,10039,47030
2020-06-16 9:40:29,10039,48939
2020-06-16 9:40:49,10039,49927
2020-06-16 9:41:09,10039,516
2020-06-16 9:41:30,10039,63484
2020-06-16 9:41:50,10039,79772
2020-06-16 9:42:10,10039,80515
2020-06-16 9:42:30,10039,82674
2020-06-16 9:42:50,10040,10015
2020-06-16 9:43:11,10040,10018
2020-06-16 9:43:31,10040,10035
2020-06-16 9:43:51,10040,10044
2020-06-16 9:44:11,10040,10068
2020-06-16 9:44:31,10040,105
2020-06-16 9:44:52,10040,261422
2020-06-16 9:45:12,10040,293173
2020-06-16 9:45:32,10040,387678
2020-06-16 9:45:52,10040,387681
2020-06-16 9:46:12,10040,42904
2020-06-16 9:46:33,10040,44362
2020-06-16 9:46:53,10040,44777
2020-06-16 9:47:13,10040,464085
2020-06-16 9:47:33,10040,4686
2020-06-16 9:47:53,10040,7299
2020-06-16 9:48:14,10040,7335
2020-06-16 9:48:34,10040,8836
2020-06-16 9:48:54,1004,10101
2020-06-16 9:49:14,1004,10207
2020-06-16 9:49:34,1004,10359
2020-06-16 9:49:55,1004,10399
2020-06-16 9:50:15,1004,10419
2020-06-16 9:50:35,1004,10505
2020-06-16 9:50:55,1004,1077
2020-06-16 9:51:15,10041,100998
2020-06-16 9:51:36,10041,102023
2020-06-16 9:51:56,10041,10214
2020-06-16 9:52:16,10041,10215
2020-06-16 9:52:36,10041,102546
2020-06-16 9:52:56,10041,103245
2020-06-16 9:53:17,10041,10359
2020-06-16 9:53:37,10041,10368
2020-06-16 9:53:57,10041,10469
2020-06-16 9:54:17,10041,105
2020-06-16 9:54:38,10041,105411
2020-06-16 9:54:58,10041,10576
2020-06-16 9:55:18,10041,10781
2020-06-16 9:55:38,10041,108610
2020-06-16 9:55:58,10041,108707
2020-06-16 9:56:19,10041,10891
2020-06-16 9:56:39,10041,109186
2020-06-16 9:56:59,10041,10952
2020-06-16 9:57:19,10041,109618
2020-06-16 9:57:39,10041,111359
2020-06-16 9:58:00,10041,11272
2020-06-16 9:58:20,10041,112774
2020-06-16 9:58:40,10041,11313
2020-06-16 9:59:00,10041,114492
2020-06-16 9:59:20,10041,11572
2020-06-16 9:59:41,10041,116675
2020-06-16 10:00:01,10041,117657
2020-06-16 10:00:21,10041,117726
2020-06-16 10:00:41,10041,11855
2020-06-16 10:01:01,10041,12091
2020-06-16 10:01:22,10041,123237
2020-06-16 10:01:42,10041,125747
2020-06-16 10:02:02,1004,11258
2020-06-16 10:02:22,10041,12803
2020-06-16 10:02:42,10041,12890
2020-06-16 10:03:03,10041,13005
2020-06-16 10:03:23,10041,13465
2020-06-16 10:03:43,10041,135478
2020-06-16 10:04:03,10041,13710
2020-06-16 10:04:23,10041,13997
2020-06-16 10:04:44,1004,11417
2020-06-16 10:05:04,10041,14263
2020-06-16 10:05:24,10041,146772
2020-06-16 10:05:44,10041,15142
2020-06-16 10:06:04,10041,151816
2020-06-16 10:06:25,10041,151823
2020-06-16 10:06:45,10041,151851
2020-06-16 10:07:05,10041,151868
2020-06-16 10:07:25,10041,153160
2020-06-16 10:07:46,10041,157936
2020-06-16 10:08:06,10041,15872
2020-06-16 10:08:26,10041,15917
2020-06-16 10:08:46,10041,15956
2020-06-16 10:09:06,10041,15979
2020-06-16 10:09:27,10041,16009
2020-06-16 10:09:47,10041,16057
2020-06-16 10:10:07,10041,16119
2020-06-16 10:10:27,10041,16330
2020-06-16 10:10:47,10041,16468
2020-06-16 10:11:08,10041,16773
2020-06-16 10:11:28,10041,168837
2020-06-16 10:11:48,10041,171652
2020-06-16 10:12:08,10041,17212
2020-06-16 10:12:28,10041,17512
2020-06-16 10:12:49,10041,17627
2020-06-16 10:13:09,10041,17683
2020-06-16 10:13:29,10041,17686
2020-06-16 10:13:49,10041,178249
2020-06-16 10:14:09,10041,17869
2020-06-16 10:14:30,1004,11795
2020-06-16 10:14:50,10041,18594
2020-06-16 10:15:10,10041,19132
2020-06-16 10:15:30,10041,19359
2020-06-16 10:15:50,10041,193809
2020-06-16 10:16:11,10041,195
2020-06-16 10:16:31,10041,19517
2020-06-16 10:16:51,10041,196113
2020-06-16 10:17:11,10041,19709
2020-06-16 10:17:31,10041,198054
2020-06-16 10:17:52,10041,19890
2020-06-16 10:18:12,10041,19997
2020-06-16 10:18:32,10041,20049
2020-06-16 10:18:52,10041,20069
2020-06-16 10:19:12,10041,20084
2020-06-16 10:19:33,10041,20112
2020-06-16 10:19:53,10041,20211
2020-06-16 10:20:13,10041,20280
2020-06-16 10:20:33,10041,20455
2020-06-16 10:20:54,10041,205
2020-06-16 10:21:14,10041,205017
2020-06-16 10:21:34,1004,12076
2020-06-16 10:21:54,10041,20799
2020-06-16 10:22:14,1004,12109
2020-06-16 10:22:35,10041,212126
2020-06-16 10:22:55,10041,21360
2020-06-16 10:23:15,1004,12138
2020-06-16 10:23:35,10041,21593
2020-06-16 10:23:55,10041,218626
2020-06-16 10:24:16,10041,22137
2020-06-16 10:24:36,10041,225209
2020-06-16 10:24:56,10041,226158
2020-06-16 10:25:16,10041,22632
2020-06-16 10:25:36,10041,226629
2020-06-16 10:25:57,10041,227113
2020-06-16 10:26:17,10041,228102
2020-06-16 10:26:37,10041,228316
2020-06-16 10:26:57,10041,22869
2020-06-16 10:27:17,10041,229232
2020-06-16 10:27:38,10041,229701
2020-06-16 10:27:58,10041,23046
2020-06-16 10:28:18,10041,231446
2020-06-16 10:28:38,10041,23348
2020-06-16 10:28:58,10041,234377
2020-06-16 10:29:19,10041,234832
2020-06-16 10:29:39,10041,235448
2020-06-16 10:29:59,10041,23736
2020-06-16 10:30:19,1004,12448
2020-06-16 10:30:39,10041,245258
2020-06-16 10:31:00,10041,245366
2020-06-16 10:31:20,10041,246747
2020-06-16 10:31:40,10041,249736
2020-06-16 10:32:00,10041,250100
2020-06-16 10:32:20,10041,25122
2020-06-16 10:32:41,10041,251799
2020-06-16 10:33:01,10041,254662
2020-06-16 10:33:21,10041,255045
2020-06-16 10:33:41,1004,12554
2020-06-16 10:34:01,10041,256761
2020-06-16 10:34:22,10041,259090
2020-06-16 10:34:42,10041,259796
2020-06-16 10:35:02,10041,259972
2020-06-16 10:35:22,10041,260602
2020-06-16 10:35:43,10041,260655
2020-06-16 10:36:03,10041,261076
2020-06-16 10:36:23,10041,261856
2020-06-16 10:36:43,10041,263434
2020-06-16 10:37:03,10041,26357
2020-06-16 10:37:24,10041,26408
2020-06-16 10:37:44,10041,26487
2020-06-16 10:38:04,10041,26616
2020-06-16 10:38:24,10041,26755
2020-06-16 10:38:44,10041,270637
2020-06-16 10:39:05,1004,12718
2020-06-16 10:39:25,10041,272250
2020-06-16 10:39:45,10041,272307
2020-06-16 10:40:05,10041,272390
2020-06-16 10:40:25,1004,12733
2020-06-16 10:40:46,10041,27353
2020-06-16 10:41:06,10041,273612
2020-06-16 10:41:26,10041,27590
2020-06-16 10:41:46,10041,27651
2020-06-16 10:42:06,10041,27663
2020-06-16 10:42:27,10041,27664
2020-06-16 10:42:47,10041,27696
2020-06-16 10:43:07,10041,277762
2020-06-16 10:43:27,10041,277767
2020-06-16 10:43:47,10041,281704
2020-06-16 10:44:08,10041,281815
2020-06-16 10:44:28,10041,28197
2020-06-16 10:44:48,10041,282143
2020-06-16 10:45:08,10041,283141
2020-06-16 10:45:28,10041,28561
2020-06-16 10:45:49,10041,29085
2020-06-16 10:46:09,10041,29108
2020-06-16 10:46:29,10041,292043
2020-06-16 10:46:49,10041,29212
2020-06-16 10:47:09,10041,292349
2020-06-16 10:47:30,10041,293351
2020-06-16 10:47:50,10041,29361
2020-06-16 10:48:10,10041,29415
2020-06-16 10:48:30,10041,29694
2020-06-16 10:48:51,10041,297187
2020-06-16 10:49:11,10041,29767
2020-06-16 10:49:31,10041,298535
2020-06-16 10:49:51,10041,29859
2020-06-16 10:50:11,10041,299832
2020-06-16 10:50:32,10041,30096
2020-06-16 10:50:52,10041,30371
2020-06-16 10:51:12,10041,304002
2020-06-16 10:51:32,10041,306035
2020-06-16 10:51:52,10041,30632
2020-06-16 10:52:13,10041,308451
2020-06-16 10:52:33,10041,30863
2020-06-16 10:52:53,10041,30931
2020-06-16 10:53:13,10041,309572
2020-06-16 10:53:33,10041,31248
2020-06-16 10:53:54,10041,31274
2020-06-16 10:54:14,10041,31436
2020-06-16 10:54:34,10041,31479
2020-06-16 10:54:54,10041,31657
2020-06-16 10:55:14,10041,31818
2020-06-16 10:55:35,10041,31934
2020-06-16 10:55:55,1004,13201
2020-06-16 10:56:15,10041,320524
2020-06-16 10:56:35,10041,32061
2020-06-16 10:56:55,10041,32101
2020-06-16 10:57:16,10041,32113
2020-06-16 10:57:36,10041,32149
2020-06-16 10:57:56,10041,32151
2020-06-16 10:58:16,10041,32430
2020-06-16 10:58:36,10041,32442
2020-06-16 10:58:57,10041,32455
2020-06-16 10:59:17,10041,32456
2020-06-16 10:59:37,10041,324614
2020-06-16 10:59:57,10041,324794
2020-06-16 11:00:17,10041,32542
2020-06-16 11:00:38,10041,325743
2020-06-16 11:00:58,10041,329054
2020-06-16 11:01:18,10041,330215
2020-06-16 11:01:38,1004,13314
2020-06-16 11:01:59,10041,33216
2020-06-16 11:02:19,1004,13355
2020-06-16 11:02:39,1004,13368
2020-06-16 11:02:59,10041,336894
2020-06-16 11:03:19,1004,13378
2020-06-16 11:03:40,10041,33921
2020-06-16 11:04:00,10041,33953
2020-06-16 11:04:20,1004,13407
2020-06-16 11:04:40,1004,13441
2020-06-16 11:05:00,10041,34617
2020-06-16 11:05:21,1004,13485
2020-06-16 11:05:41,10041,349
2020-06-16 11:06:01,10041,34922
2020-06-16 11:06:21,10041,35150
2020-06-16 11:06:41,10041,351739
2020-06-16 11:07:02,1004,13540
2020-06-16 11:07:22,1004,13541
2020-06-16 11:07:42,10041,35516
2020-06-16 11:08:02,1004,13562
2020-06-16 11:08:22,1004,13566
2020-06-16 11:08:43,10041,3589
2020-06-16 11:09:03,10041,3601
2020-06-16 11:09:23,10041,360347
2020-06-16 11:09:43,10041,36210
2020-06-16 11:10:03,1004,13663
2020-06-16 11:10:24,1004,13680
2020-06-16 11:10:44,10041,36929
2020-06-16 11:11:04,1004,13696
2020-06-16 11:11:24,1004,13697
2020-06-16 11:11:44,1004,13714
2020-06-16 11:12:05,1004,13717
2020-06-16 11:12:25,1004,13718
2020-06-16 11:12:45,1004,13731
2020-06-16 11:13:05,1004,13735
2020-06-16 11:13:25,1004,13741
2020-06-16 11:13:46,10041,375465
2020-06-16 11:14:06,1004,13755
2020-06-16 11:14:26,10041,37584
2020-06-16 11:14:46,10041,37736
2020-06-16 11:15:07,1004,13776
2020-06-16 11:15:27,1004,13792
2020-06-16 11:15:47,1004,13793
2020-06-16 11:16:07,1004,13795
2020-06-16 11:16:27,1004,13796
2020-06-16 11:16:48,10041,37973
2020-06-16 11:17:08,10041,379806
2020-06-16 11:17:28,1004,13819
2020-06-16 11:17:48,10041,38392
2020-06-16 11:18:08,1004,13843
2020-06-16 11:18:29,10041,38443
2020-06-16 11:18:49,10041,385950
2020-06-16 11:19:09,10041,38697
2020-06-16 11:19:29,1004,13877
2020-06-16 11:19:49,10041,387819
2020-06-16 11:20:10,1004,13883
2020-06-16 11:20:30,10041,388784
2020-06-16 11:20:50,10041,38892
2020-06-16 11:21:10,10041,39008
2020-06-16 11:21:30,10041,39142
2020-06-16 11:21:51,10041,39183
2020-06-16 11:22:11,10041,392618
2020-06-16 11:22:31,1004,13928
2020-06-16 11:22:51,10041,393213
2020-06-16 11:23:11,1004,13938
2020-06-16 11:23:32,1004,13952
2020-06-16 11:23:52,1004,13973
2020-06-16 11:24:12,1004,13988
2020-06-16 11:24:32,1004,13991
2020-06-16 11:24:52,10041,40018
2020-06-16 11:25:13,10041,40025
2020-06-16 11:25:33,10041,402689
2020-06-16 11:25:53,10041,403161
2020-06-16 11:26:13,1004,14032
2020-06-16 11:26:33,10041,40358
2020-06-16 11:26:54,1004,14046
2020-06-16 11:27:14,1004,14056
2020-06-16 11:27:34,10041,406197
2020-06-16 11:27:54,1004,14062
2020-06-16 11:28:15,10041,40655
2020-06-16 11:28:35,10041,408017
2020-06-16 11:28:55,10041,40829
2020-06-16 11:29:15,1004,14085
2020-06-16 11:29:35,10041,409601
2020-06-16 11:29:56,10041,409607
2020-06-16 11:30:16,10041,410254
2020-06-16 11:30:36,10041,416345
2020-06-16 11:30:56,1004,14165
2020-06-16 11:31:16,10041,4181
2020-06-16 11:31:37,10041,420081
2020-06-16 11:31:57,1004,14272
2020-06-16 11:32:17,1004,14282
2020-06-16 11:32:37,10041,4300
2020-06-16 11:32:57,10041,430085
2020-06-16 11:33:18,10041,430428
2020-06-16 11:33:38,1004,14312
2020-06-16 11:33:58,10041,43264
2020-06-16 11:34:18,10041,434398
2020-06-16 11:34:38,10041,436642
2020-06-16 11:34:59,10041,438761
2020-06-16 11:35:19,1004,14389
2020-06-16 11:35:39,10041,44039
2020-06-16 11:35:59,10041,44172
2020-06-16 11:36:19,10041,443613
2020-06-16 11:36:40,1004,14487
2020-06-16 11:37:00,10041,448752
2020-06-16 11:37:20,10041,4520
2020-06-16 11:37:40,10041,4534
2020-06-16 11:38:00,1004,14537
2020-06-16 11:38:21,10041,45452
2020-06-16 11:38:41,10041,455577
2020-06-16 11:39:01,1004,14575
2020-06-16 11:39:21,1004,14595
2020-06-16 11:39:41,10041,4618
2020-06-16 11:40:02,10041,464338
2020-06-16 11:40:22,10041,464339
2020-06-16 11:40:42,10041,464340
2020-06-16 11:41:02,10041,464341
2020-06-16 11:41:22,10041,464342
2020-06-16 11:41:43,10041,464343
2020-06-16 11:42:03,10041,464344
2020-06-16 11:42:23,10041,464345
2020-06-16 11:42:43,10041,464346
2020-06-16 11:43:04,10041,464347
2020-06-16 11:43:24,10041,464348
2020-06-16 11:43:44,10041,464349
2020-06-16 11:44:04,10041,464350
2020-06-16 11:44:24,10041,464351
2020-06-16 11:44:45,10041,464352
2020-06-16 11:45:05,10041,464353
2020-06-16 11:45:25,10041,464354
2020-06-16 11:45:45,10041,464355
2020-06-16 11:46:05,10041,464356
2020-06-16 11:46:26,10041,464357
2020-06-16 11:46:46,10041,464358
2020-06-16 11:47:06,10041,464359
2020-06-16 11:47:26,10041,464360
2020-06-16 11:47:46,10041,464361
2020-06-16 11:48:07,10041,464362
2020-06-16 11:48:27,10041,464363
2020-06-16 11:48:47,10041,464364
2020-06-16 11:49:07,10041,464365
2020-06-16 11:49:27,10041,464366
2020-06-16 11:49:48,10041,464367
2020-06-16 11:50:08,10041,464368
2020-06-16 11:50:28,10041,464369
2020-06-16 11:50:48,10041,464370
2020-06-16 11:51:08,10041,464371
2020-06-16 11:51:29,10041,464372
2020-06-16 11:51:49,10041,464373
2020-06-16 11:52:09,10041,464374
2020-06-16 11:52:29,10041,464375
2020-06-16 11:52:49,10041,464376
2020-06-16 11:53:10,10041,464377
2020-06-16 11:53:30,10041,464378
2020-06-16 11:53:50,10041,464379
2020-06-16 11:54:10,10041,464380
2020-06-16 11:54:30,10041,464381
2020-06-16 11:54:51,10041,464382
2020-06-16 11:55:11,10041,464383
2020-06-16 11:55:31,10041,464384
2020-06-16 11:55:51,10041,464385
2020-06-16 11:56:12,10041,464386
2020-06-16 11:56:32,10041,464387
2020-06-16 11:56:52,10041,464388
2020-06-16 11:57:12,10041,464389
2020-06-16 11:57:32,10041,464390
2020-06-16 11:57:53,10041,464391
2020-06-16 11:58:13,10041,464392
2020-06-16 11:58:33,10041,464393
2020-06-16 11:58:53,10041,464394
2020-06-16 11:59:13,10041,464395
2020-06-16 11:59:34,10041,464396
2020-06-16 11:59:54,10041,464397
2020-06-16 12:00:14,10041,464398
2020-06-16 12:00:34,10041,464399
2020-06-16 12:00:54,10041,464400
2020-06-16 12:01:15,10041,464401
2020-06-16 12:01:35,10041,464402
2020-06-16 12:01:55,10041,464403
2020-06-16 12:02:15,10041,464404
2020-06-16 12:02:35,10041,464405
2020-06-16 12:02:56,10041,464406
2020-06-16 12:03:16,10041,464407
2020-06-16 12:03:36,10041,464408
2020-06-16 12:03:56,10041,464409
2020-06-16 12:04:16,10041,464410
2020-06-16 12:04:37,10041,464411
2020-06-16 12:04:57,10041,464412
2020-06-16 12:05:17,10041,464413
2020-06-16 12:05:37,10041,464414
2020-06-16 12:05:57,10041,464415
2020-06-16 12:06:18,10041,464416
2020-06-16 12:06:38,10041,464417
2020-06-16 12:06:58,10041,464418
2020-06-16 12:07:18,10041,464419
2020-06-16 12:07:38,10041,464420
2020-06-16 12:07:59,10041,464421
2020-06-16 12:08:19,10041,464422
2020-06-16 12:08:39,10041,464423
2020-06-16 12:08:59,10041,464424
2020-06-16 12:09:20,10041,464425
2020-06-16 12:09:40,10041,464426
2020-06-16 12:10:00,10041,46564
2020-06-16 12:10:20,10041,46827
2020-06-16 12:10:40,10041,471
2020-06-16 12:11:01,10041,47119
2020-06-16 12:11:21,10041,47722
2020-06-16 12:11:41,10041,47793
2020-06-16 12:12:01,10041,4795
2020-06-16 12:12:21,10041,48079
2020-06-16 12:12:42,10041,48816
2020-06-16 12:13:02,10041,4883
2020-06-16 12:13:22,10041,49332
2020-06-16 12:13:42,10041,50163
2020-06-16 12:14:02,10041,5037
2020-06-16 12:14:23,10041,50618
2020-06-16 12:14:43,10041,51281
2020-06-16 12:15:03,10041,51397
2020-06-16 12:15:23,10041,52383
2020-06-16 12:15:43,10041,5555
2020-06-16 12:16:04,10041,55731
2020-06-16 12:16:24,10041,56949
2020-06-16 12:16:44,10041,5698
2020-06-16 12:17:04,10041,5703
2020-06-16 12:17:24,10041,57547
2020-06-16 12:17:45,10041,5841
2020-06-16 12:18:05,10041,59199
2020-06-16 12:18:25,10041,61681
2020-06-16 12:18:45,10041,61791
2020-06-16 12:19:05,10041,62699
2020-06-16 12:19:26,10041,62759
2020-06-16 12:19:46,10041,62785
2020-06-16 12:20:06,10041,62868
2020-06-16 12:20:26,10041,62915
2020-06-16 12:20:46,10041,62947
2020-06-16 12:21:07,10041,62973
2020-06-16 12:21:27,1004,16327
2020-06-16 12:21:47,10041,64486
2020-06-16 12:22:07,10041,64566
2020-06-16 12:22:28,10041,6481
2020-06-16 12:22:48,10041,6520
2020-06-16 12:23:08,1004,16598
2020-06-16 12:23:28,10041,66172
2020-06-16 12:23:48,10041,66218
2020-06-16 12:24:09,10041,66778
2020-06-16 12:24:29,10041,668
2020-06-16 12:24:49,10041,67694
2020-06-16 12:25:09,10041,68692
2020-06-16 12:25:29,1004,16875
2020-06-16 12:25:50,1004,17119
2020-06-16 12:26:10,10041,71565
2020-06-16 12:26:30,1004,17159
2020-06-16 12:26:50,10041,71662
2020-06-16 12:27:10,10041,71708
2020-06-16 12:27:31,10041,72667
2020-06-16 12:27:51,10041,72874
2020-06-16 12:28:11,10041,7359
2020-06-16 12:28:31,1004,1750
2020-06-16 12:28:51,10041,75519
2020-06-16 12:29:12,10041,7597
2020-06-16 12:29:32,10041,76040
2020-06-16 12:29:52,1004,1764
2020-06-16 12:30:12,10041,77885
2020-06-16 12:30:32,10041,80104
2020-06-16 12:30:53,10041,8051
2020-06-16 12:31:13,10041,81351
2020-06-16 12:31:33,10041,81937
2020-06-16 12:31:53,1004,182
2020-06-16 12:32:13,1004,18215
2020-06-16 12:32:34,10041,82964
2020-06-16 12:32:54,1004,184
2020-06-16 12:33:14,10041,84010
2020-06-16 12:33:34,10041,85289
2020-06-16 12:33:54,10041,8621
2020-06-16 12:34:15,10041,86544
2020-06-16 12:34:35,10041,88700
2020-06-16 12:34:55,10041,89190
2020-06-16 12:35:15,10041,89424
2020-06-16 12:35:36,10041,9166
2020-06-16 12:35:56,1004,192
2020-06-16 12:36:16,10041,9208
2020-06-16 12:36:36,10041,92276
2020-06-16 12:36:56,10041,9332
2020-06-16 12:37:17,1004,19340
2020-06-16 12:37:37,10041,94061
2020-06-16 12:37:57,10041,94207
2020-06-16 12:38:17,10041,94705
2020-06-16 12:38:37,10041,9477
2020-06-16 12:38:58,1004,19490
2020-06-16 12:39:18,10041,95540
2020-06-16 12:39:38,10041,95861
2020-06-16 12:39:58,10041,96072
2020-06-16 12:40:18,10041,9671
2020-06-16 12:40:39,10041,96723
2020-06-16 12:40:59,10041,97295
2020-06-16 12:41:19,10041,97769
2020-06-16 12:41:39,10041,9865
2020-06-16 12:41:59,10041,99980
2020-06-16 12:42:20,1004,20
2020-06-16 12:42:40,1004,20536
2020-06-16 12:43:00,1004,20721
2020-06-16 12:43:20,1004,20745
2020-06-16 12:43:40,10042,10018
2020-06-16 12:44:01,10042,100819
2020-06-16 12:44:21,10042,105
2020-06-16 12:44:41,10042,105006
2020-06-16 12:45:01,10042,105488
2020-06-16 12:45:21,10042,10664
2020-06-16 12:45:42,1004,21070
2020-06-16 12:46:02,10042,10931
2020-06-16 12:46:22,10042,10952
2020-06-16 12:46:42,10042,11000
2020-06-16 12:47:02,10042,111409
2020-06-16 12:47:23,10042,11175
2020-06-16 12:47:43,10042,11193
2020-06-16 12:48:03,10042,11253
2020-06-16 12:48:23,10042,11510
2020-06-16 12:48:43,10042,11535
2020-06-16 12:49:04,10042,11777
2020-06-16 12:49:24,10042,11892
2020-06-16 12:49:44,10042,122838
2020-06-16 12:50:04,10042,12599
2020-06-16 12:50:25,10042,12600
2020-06-16 12:50:45,10042,12619
2020-06-16 12:51:05,10042,12630
